userId,movieId,rating
157,231,4.0
51,26776,5.0
406,1732,4.0
571,694,2.0
438,4214,3.0
63,3155,4.0
572,4963,3.5
51,1907,5.0
349,6898,3.5
455,3360,5.0
234,2335,2.0
456,356,5.0
522,1806,5.0
287,8360,4.0
672,3101,2.5
438,3969,3.0
438,46,3.0
175,4366,2.0
11,3163,4.0
496,733,5.0
263,80463,3.5
264,88744,3.5
377,32302,3.5
150,52,3.0
143,7646,4.5
556,4956,4.0
438,1221,5.0
712,1204,5.0
369,4310,3.0
38,2021,4.0
176,2412,1.0
707,7305,3.5
674,2710,3.0
549,36,4.0
653,55259,0.5
342,2094,3.0
526,788,3.5
506,380,5.0
703,3481,2.0
529,1584,4.5
284,109487,5.0
247,3267,5.0
269,6365,5.0
51,6254,3.0
538,55280,5.0
486,34469,3.5
337,3735,4.0
46,2455,3.5
584,204,3.0
228,953,5.0
143,6874,4.5
103,18,4.0
437,5989,4.0
95,163,5.0
431,5293,4.0
143,58293,1.0
506,1801,4.0
712,2463,3.0
414,410,3.0
690,377,4.0
538,589,3.5
8,1201,4.0
83,318,4.5
438,3096,5.0
8,6812,2.5
619,60,4.0
525,1371,4.0
674,1267,4.0
495,783,1.0
583,6796,3.5
615,2302,3.0
86,1479,1.0
98,1194,4.0
238,56757,5.0
281,1250,5.0
526,5294,4.0
509,1909,3.0
526,3893,2.5
506,1779,3.0
583,6934,3.0
302,7064,4.5
163,588,4.0
8,4963,2.5
238,3252,5.0
433,344,1.0
362,62,5.0
564,296,5.0
438,2686,4.0
200,3363,4.0
143,2912,3.5
360,3160,5.0
349,52952,4.0
11,481,1.0
51,2094,3.0
139,1097,5.0
52,2959,5.0
712,104,3.0
677,56941,2.5
587,296,4.5
653,2380,1.0
455,2366,5.0
264,8783,3.5
421,2628,5.0
38,5267,2.0
439,2802,3.0
685,2995,3.0
379,231,4.0
507,1717,3.0
386,31696,5.0
467,1717,4.5
698,2648,2.0
523,555,4.0
689,260,3.0
686,1073,3.5
57,53125,2.0
309,914,3.5
685,1265,5.0
544,2264,4.0
312,2580,1.0
233,1365,3.0
647,3977,3.5
247,922,5.0
457,2321,4.0
326,3100,5.0
366,3994,4.0
51,1097,3.0
235,8949,3.0
403,6947,4.5
143,4015,0.5
37,4896,3.0
297,4011,3.5
456,57520,1.0
648,79132,3.5
438,2357,5.0
495,1271,1.0
205,4993,4.0
31,377,4.0
299,543,3.0
609,728,1.5
405,55765,4.5
231,788,0.5
475,736,2.5
685,3,3.0
446,736,2.5
51,95839,5.0
289,2470,2.5
438,3770,3.0
238,89904,5.0
586,4025,3.0
580,599,5.0
185,8870,2.5
25,2804,5.0
712,930,4.0
50,204,4.0
586,4268,1.0
349,5311,3.0
195,5481,2.5
473,165,3.0
143,6440,2.5
438,3072,5.0
256,344,3.0
438,4167,3.0
247,1073,4.0
225,5349,4.0
674,1230,5.0
229,1178,4.0
686,3863,3.5
643,47,4.0
690,420,3.0
455,2872,4.0
362,509,5.0
168,3072,5.0
11,2948,3.0
671,6748,2.5
278,1240,3.0
469,1214,4.0
438,4464,4.0
168,468,4.0
185,4447,4.0
645,1210,3.0
200,1201,4.5
428,1541,2.0
360,1704,5.0
163,6534,1.5
372,3269,3.5
290,875,4.0
589,99638,4.0
185,1894,1.5
288,349,3.0
598,1136,5.0
394,339,3.0
404,4306,3.5
406,6711,5.0
534,6807,4.5
176,329,3.0
17,26614,5.0
5,1250,4.0
50,225,4.0
712,910,4.0
247,902,5.0
484,2558,3.0
275,8950,4.0
350,7361,3.0
697,61862,3.0
598,32587,4.5
285,3535,0.5
231,7160,4.5
57,54997,4.0
377,3471,4.0
133,5266,3.5
391,5298,4.5
464,208,4.0
438,2430,3.0
481,452,5.0
63,2706,5.0
620,382,3.0
506,4121,4.0
657,52,5.0
201,671,4.0
438,6104,4.0
540,1923,4.0
148,1148,4.0
526,7013,2.5
587,1203,4.5
524,53550,4.5
638,70,3.5
429,520,3.0
613,2616,3.0
176,3753,4.0
289,778,5.0
698,1333,2.0
227,500,3.0
526,6787,5.0
251,733,3.0
5,948,5.0
143,5064,2.5
513,2953,1.0
59,296,2.5
76,1584,5.0
438,47646,2.5
525,2406,3.0
439,5060,2.0
342,51255,3.5
695,5902,4.0
653,56782,4.0
44,4167,3.0
242,5418,4.5
240,494,4.0
616,5293,3.0
414,208,3.0
490,3175,1.0
153,58,4.0
653,8730,3.5
508,1266,3.0
31,1196,4.5
386,68954,5.0
131,3798,5.0
455,847,3.0
591,8125,4.5
143,2324,3.5
56,3703,5.0
8,2411,3.5
438,7708,3.0
506,435,2.0
574,132796,5.0
139,1278,5.0
380,522,2.0
487,1036,4.5
698,938,3.0
291,86882,4.5
438,2406,4.0
438,1960,5.0
146,50,3.5
238,85367,5.0
5,2100,4.0
487,51086,3.5
653,4308,5.0
60,3108,3.5
540,2795,4.0
229,2153,2.5
98,3740,5.0
653,597,4.0
143,32589,2.0
438,276,3.0
697,4010,3.0
700,442,4.0
125,1200,4.0
506,2528,3.0
289,3253,3.5
131,4995,4.0
509,1954,4.0
151,426,4.0
302,3077,4.0
92,4039,2.0
671,48394,4.0
699,508,2.0
176,3836,4.0
674,926,4.0
270,49272,3.0
618,2944,5.0
492,7,3.0
202,3060,4.0
532,6953,2.0
349,708,4.5
105,112,2.0
540,265,4.0
377,1059,4.0
287,527,5.0
655,4979,3.5
349,2201,3.0
143,4815,3.0
99,6999,3.0
438,153,3.0
168,260,5.0
437,8961,4.0
57,595,0.5
591,8132,3.5
131,8360,4.5
540,2395,1.0
81,480,4.0
534,1407,2.5
349,4419,3.5
363,858,5.0
5,1333,5.0
304,1699,4.5
157,344,4.0
302,88744,2.0
83,99114,4.5
143,4429,4.0
329,2606,3.0
698,1732,3.0
14,588,4.0
291,68954,3.5
496,527,5.0
159,2502,3.5
683,7147,3.5
284,163,2.5
366,70,4.0
327,5110,4.0
313,927,4.0
412,1183,5.0
187,3824,3.5
294,3578,4.0
51,5299,5.0
653,922,4.5
168,1954,4.0
349,973,3.5
235,3948,3.0
685,750,5.0
621,647,4.0
553,7153,1.5
429,8917,5.0
438,48774,3.0
495,908,5.0
70,1073,5.0
372,3081,4.5
548,350,1.0
526,76751,4.5
28,2320,4.0
453,7649,4.0
538,49530,4.5
31,6283,4.0
130,5313,1.0
438,4676,2.0
360,3996,3.0
366,46322,4.5
693,71325,2.5
349,42004,4.0
350,45726,2.5
291,48738,3.5
711,1213,3.5
438,6854,3.5
51,63062,5.0
131,2692,5.0
447,2618,5.0
449,5952,3.5
513,75813,4.5
588,1242,4.0
610,6874,2.5
671,3504,3.5
90,45447,2.0
297,4306,3.5
220,2501,5.0
624,1377,2.0
371,68954,3.5
438,533,3.0
240,161,4.0
693,69306,3.0
509,589,4.0
270,6502,3.5
245,6377,4.5
490,1210,3.5
463,2947,5.0
168,1428,4.0
682,3552,5.0
526,4333,3.5
220,587,4.0
580,4912,3.0
349,915,4.0
438,45950,4.0
438,7394,3.0
438,2672,3.0
424,53000,4.0
697,2795,4.5
598,750,5.0
438,3267,4.0
209,1136,4.0
143,5349,3.5
131,6754,4.0
712,2011,2.0
655,8972,3.0
439,3614,3.0
526,77421,3.5
482,223,4.0
438,2986,2.0
143,1918,1.5
672,1625,4.5
449,2133,1.5
130,4306,3.0
503,70286,3.5
535,5222,3.0
600,7706,4.5
325,2076,3.5
349,7099,3.5
506,47,4.0
143,52967,3.5
359,29,5.0
349,6235,3.5
399,1500,4.0
609,3105,5.0
24,4019,3.0
258,3189,4.5
717,1278,5.0
70,1663,4.5
604,3949,4.0
696,500,5.0
98,34338,3.0
115,1801,4.0
159,3897,3.5
67,4901,5.0
299,832,4.0
621,64,2.0
616,5949,4.0
45,1213,4.0
555,555,4.0
688,68157,3.0
575,1214,4.0
535,364,4.0
438,4002,4.0
74,3316,2.0
243,2542,5.0
653,2950,3.0
57,2478,3.5
247,1225,5.0
163,62434,3.0
251,52,5.0
284,4011,2.5
264,3977,2.0
62,1365,5.0
715,1376,1.0
668,260,5.0
35,44191,5.0
81,2700,4.5
453,5378,3.5
44,344,3.0
104,2412,3.0
697,1197,5.0
48,1441,3.5
428,330,1.0
524,1676,1.0
51,6242,5.0
159,5072,4.0
684,292,3.0
185,292,4.0
349,3083,3.5
127,1617,5.0
57,4890,3.0
11,367,2.0
433,280,5.0
5,2282,4.0
548,206,3.0
143,1969,2.5
82,172,4.0
53,6,3.0
526,47518,1.5
438,6786,4.5
76,32,4.0
623,2313,4.5
526,6947,3.0
438,1099,5.0
270,59995,4.0
183,2640,3.5
640,637,1.0
57,8874,4.0
249,3578,4.0
5,1179,4.0
163,40819,3.0
690,805,4.0
698,533,4.0
323,4014,4.0
349,7888,3.5
262,4848,3.0
345,3255,3.0
604,608,3.0
653,1994,4.0
685,1573,5.0
143,27821,2.0
265,4034,3.5
185,8814,2.5
356,2276,4.0
718,53121,5.0
340,2731,4.5
291,6338,3.0
473,316,3.0
70,1258,4.0
195,79702,4.0
202,18,2.0
482,150,5.0
346,4881,4.0
526,1961,4.0
309,2640,3.0
90,2407,3.5
143,52,2.0
159,7036,3.0
189,1459,4.0
223,953,2.0
377,2000,4.0
619,1097,4.5
182,252,3.0
616,50,5.0
11,150,3.0
349,4361,4.0
372,3910,4.0
133,56367,4.5
136,2788,3.5
285,4007,4.0
330,89745,3.5
580,1487,4.0
475,2018,3.0
509,2144,3.5
422,519,1.0
262,1527,4.0
349,2517,1.0
247,4437,5.0
616,5764,4.0
74,4718,3.5
193,58293,0.5
438,4310,4.0
350,6539,5.0
73,312,4.0
168,2752,3.0
26,899,4.0
234,3363,5.0
439,29,4.0
109,6287,2.0
109,2012,4.5
234,356,5.0
264,54001,3.0
48,1517,3.0
176,2456,2.0
372,6539,4.0
293,147,5.0
145,2706,0.5
523,1373,3.0
120,830,3.0
549,1913,5.0
231,2700,4.0
526,3617,4.5
655,57669,3.5
297,2840,2.5
349,282,3.0
512,3113,3.0
109,1485,4.0
291,33493,4.0
405,805,4.0
143,8641,3.0
64,832,3.0
387,587,4.0
591,2471,2.0
195,260,5.0
291,5254,2.0
369,3993,5.0
232,1586,4.0
482,432,3.0
54,1247,4.0
645,1253,5.0
539,2554,3.0
49,318,5.0
415,237,5.0
379,2,4.0
695,5971,4.5
717,552,2.0
526,1225,5.0
685,2550,3.0
183,527,5.0
76,904,4.0
556,913,5.0
349,4638,2.0
37,4654,1.5
102,7153,3.0
475,2376,2.0
57,2409,3.0
131,165,5.0
227,45503,1.5
439,3214,3.0
643,1747,4.5
607,472,3.0
34,3273,3.0
698,367,1.0
692,588,4.0
400,13,5.0
138,7926,4.5
366,2716,3.5
438,5359,3.5
5,968,3.0
431,1580,3.0
607,313,3.0
143,4886,4.0
686,784,2.0
220,3077,5.0
374,454,5.0
95,440,4.0
232,518,4.0
145,41569,0.5
75,1291,3.0
310,256,3.0
349,628,3.0
506,2028,5.0
697,3916,3.0
270,2011,3.5
366,3513,4.0
511,356,5.0
556,3328,3.0
95,1020,4.0
263,912,0.5
131,8965,4.5
685,6537,4.5
468,3753,5.0
187,5505,4.5
227,49282,3.0
57,648,3.5
173,1097,5.0
598,1263,5.0
167,97306,3.5
394,329,3.0
143,2026,2.5
295,2657,3.0
143,5872,3.0
695,785,4.0
343,47,3.0
712,1031,3.0
544,700,3.0
431,2795,4.0
366,520,4.0
391,8918,4.0
226,195,3.0
143,5478,1.0
185,6874,3.5
247,1234,4.0
54,111,4.0
484,2712,5.0
163,78105,1.0
438,5558,2.5
119,594,3.0
38,2011,4.0
370,919,3.5
51,1968,5.0
119,1246,5.0
375,3,4.0
270,27482,3.5
671,2144,4.0
185,1094,3.5
95,2353,5.0
291,89356,3.0
185,2138,4.0
35,1269,4.5
15,88125,4.0
99,3186,3.5
205,88179,4.5
109,51662,5.0
8,1101,3.0
270,3948,2.0
572,2571,4.5
705,1475,3.0
31,6934,3.5
289,2722,3.5
463,2291,5.0
38,4471,3.0
209,1272,5.0
671,26131,3.0
657,464,1.0
711,930,3.5
475,4638,3.0
718,2335,5.0
624,1258,4.0
523,720,4.0
718,3285,5.0
453,595,4.0
473,231,1.0
506,3524,3.0
535,2150,3.5
264,52806,3.0
227,89864,4.5
46,5791,4.0
155,59315,3.5
438,984,2.5
610,2420,3.5
653,2259,2.0
438,1911,3.0
575,1394,5.0
671,8228,3.0
360,1298,3.0
438,26034,3.5
130,2747,4.0
598,8641,4.5
306,1573,3.0
373,2306,2.0
481,1206,5.0
530,186,3.0
176,1100,2.0
508,3996,5.0
711,3396,3.5
702,3551,3.0
438,4046,3.5
11,1219,4.0
495,4404,3.0
607,673,3.0
698,1495,1.0
678,4701,3.5
249,62374,3.5
262,3101,3.0
398,2428,4.0
671,8949,4.0
580,4424,4.0
438,3273,2.5
687,225,4.0
5,3168,4.0
571,14,3.0
674,2762,3.0
302,41997,4.0
193,3799,2.5
628,1792,4.0
688,1441,4.0
685,356,4.0
38,3018,4.0
183,31410,4.0
161,2206,5.0
623,1175,5.0
240,455,3.0
555,3994,1.0
646,589,3.0
511,1197,3.0
79,1387,3.0
149,225,4.0
247,1982,5.0
460,1914,2.0
475,1907,4.5
163,2579,3.5
143,943,3.5
53,337,4.0
143,32,2.0
349,1096,2.5
247,2167,5.0
394,296,4.0
30,2942,3.0
310,292,5.0
246,1068,3.0
183,805,4.5
307,916,4.0
317,3175,2.0
509,608,3.5
51,81591,5.0
8,53519,3.5
322,150,4.0
469,216,4.0
431,805,4.5
544,2109,2.0
534,2001,2.5
455,2522,5.0
372,6264,3.0
495,3521,4.0
399,3008,3.0
349,2929,3.5
118,1265,4.0
642,6428,4.5
35,2686,3.5
232,590,5.0
616,4014,3.0
546,2993,5.0
555,3178,4.0
5,982,3.0
506,653,3.0
617,608,5.0
143,59016,3.0
44,6517,3.0
382,595,4.0
379,339,4.0
349,50274,3.0
615,1357,4.0
131,39435,4.0
215,6333,2.0
163,4128,3.0
27,150,4.0
707,1350,4.5
697,317,1.0
247,1207,5.0
318,508,3.5
257,1196,5.0
655,5445,4.5
598,52973,4.0
269,8360,5.0
391,5954,5.0
258,1301,4.0
143,1408,2.5
538,3256,3.5
180,39,4.0
46,1375,3.5
51,2393,3.0
258,3897,4.5
125,899,5.0
473,185,3.0
438,7087,3.5
712,1748,2.0
455,594,5.0
475,1221,4.0
176,4203,3.0
609,1391,3.5
95,2528,4.0
25,6377,4.0
671,1259,4.0
228,296,1.0
638,40148,3.0
57,59315,3.5
519,5810,3.0
297,527,4.5
451,151,3.0
24,58295,3.0
671,1610,4.5
446,1704,4.0
506,6979,3.5
438,39886,4.0
349,5231,3.5
37,8633,2.0
482,337,4.0
674,1945,5.0
601,588,4.0
143,8949,3.5
150,762,3.0
437,59369,4.5
456,2858,4.5
98,345,1.0
231,1682,4.0
342,1222,4.5
596,1198,4.0
130,2476,3.5
6,2699,3.0
360,3948,5.0
698,1592,1.0
232,2404,3.0
526,48877,3.0
703,1394,3.0
125,265,3.0
438,2126,4.0
129,553,5.0
38,3552,3.0
38,3396,2.5
291,37729,3.5
233,3000,1.0
451,318,5.0
143,6798,3.5
54,1721,5.0
653,6373,3.5
349,1643,3.0
712,2967,3.0
349,7934,4.0
624,141,3.0
55,7143,5.0
540,3967,4.0
712,2291,4.0
674,1287,4.0
83,60,3.0
708,2,2.5
513,1894,3.0
494,1198,5.0
452,315,3.0
45,1358,3.0
342,1125,4.0
308,950,4.0
572,589,3.5
130,6286,3.5
185,8965,2.5
456,60684,1.0
623,2716,4.0
414,316,2.0
428,1474,2.0
231,858,5.0
711,1208,4.0
350,1385,3.5
223,3614,3.0
364,68135,3.0
597,3246,4.0
49,8950,3.5
239,81,4.0
497,185,4.0
545,19,1.0
63,3512,3.0
130,1270,3.0
424,4749,3.5
290,2324,5.0
140,2361,4.0
286,912,4.5
161,1244,3.0
346,914,2.5
48,2352,4.0
653,1923,4.0
270,6807,5.0
591,1276,4.0
481,307,3.0
99,1020,3.5
191,733,3.0
302,1262,3.5
231,1917,3.0
143,2978,1.5
32,32,5.0
223,1150,3.0
689,1721,3.0
481,1136,4.0
671,1372,3.5
615,928,5.0
598,47,2.5
604,1210,4.0
481,1084,5.0
366,880,2.0
706,1221,3.0
451,380,3.0
344,765,3.0
523,1268,4.0
163,94777,2.5
526,106100,4.5
417,67997,4.0
183,2699,2.0
455,5649,4.0
360,3753,4.0
119,2716,3.0
373,3623,2.0
431,904,3.5
530,16,4.0
489,4306,5.0
579,780,3.0
544,4478,5.0
202,748,4.0
377,1569,3.5
143,68954,4.5
46,1086,3.5
346,6711,5.0
482,185,3.0
382,296,5.0
372,38038,3.0
406,48516,5.0
540,474,4.0
259,1210,3.0
492,50,3.0
238,4973,5.0
57,46723,4.0
270,1197,4.0
159,3504,4.0
51,32728,5.0
619,2719,5.0
631,3535,3.5
349,2291,4.5
544,4033,4.0
95,1626,3.0
695,2053,3.0
163,3098,3.5
313,1204,5.0
490,588,2.5
671,16,5.0
236,8784,4.5
215,3253,4.5
151,252,3.0
603,42007,3.5
663,64614,3.0
123,880,3.0
76,60514,2.0
531,380,3.0
109,3996,4.5
130,1387,5.0
130,1370,3.5
220,2723,3.0
150,782,3.0
438,3526,4.0
580,3469,5.0
495,2892,2.5
690,466,2.0
70,1199,4.5
145,1232,4.0
623,2019,3.5
159,551,3.5
591,48,2.5
98,2979,1.0
544,3190,2.0
451,50,5.0
438,4570,3.5
90,5608,4.0
349,33166,4.0
481,952,4.0
576,296,2.0
455,3507,5.0
342,6662,4.5
655,48082,3.5
401,4007,5.0
349,44191,4.0
89,151,5.0
341,3155,4.0
349,4578,3.5
697,50068,5.0
683,1393,4.0
8,1136,5.0
33,2352,4.0
212,745,4.0
258,994,5.0
438,3812,5.0
36,318,5.0
438,40962,3.0
188,2939,3.5
655,84954,5.0
479,58559,4.0
672,1674,2.5
671,4979,5.0
95,356,4.0
455,413,3.0
291,5299,2.0
237,1784,5.0
176,509,1.0
291,2699,1.5
64,1370,3.0
390,380,5.0
543,3556,3.0
451,154,4.0
677,8961,5.0
646,260,3.0
349,1984,2.0
698,2099,1.0
90,33679,2.0
540,2527,4.0
132,333,4.0
471,2918,2.0
167,46865,2.0
11,1387,4.0
78,1092,4.0
375,50,4.0
445,344,4.0
176,4351,3.0
391,3114,4.5
289,1732,4.5
405,32587,5.0
6,1721,3.5
649,1214,4.5
420,45,3.0
48,3070,4.0
350,8865,2.0
202,1404,3.0
342,2001,2.5
481,480,4.0
525,2094,2.0
290,2797,4.0
610,1682,3.5
37,5638,2.0
698,10,4.0
366,587,4.0
262,2421,3.0
48,1953,3.0
598,1253,3.0
698,783,2.0
511,2858,5.0
66,589,1.5
208,349,3.0
46,1175,4.0
547,48738,5.0
471,590,2.0
428,589,3.0
612,353,5.0
455,1644,5.0
168,128,5.0
544,4941,4.0
360,2918,4.0
479,586,2.0
695,1380,4.5
38,6966,3.5
258,3623,2.5
697,1101,3.0
447,2012,3.5
695,26712,4.5
655,54286,4.5
464,593,3.0
591,49272,4.5
236,832,2.5
19,2787,3.0
259,1246,3.0
526,93324,5.0
591,8623,1.0
261,356,4.0
533,6935,4.5
263,4816,3.5
185,4299,3.0
355,4333,3.0
438,201,4.0
185,49278,3.5
697,780,2.5
179,4016,2.0
575,2987,5.0
136,7766,4.0
125,590,5.0
176,8132,3.0
37,2716,4.0
690,861,4.0
302,31410,4.5
220,2115,5.0
556,1260,4.0
168,955,5.0
188,2186,5.0
11,457,4.0
176,1226,1.0
263,96610,4.0
653,2797,5.0
260,647,3.0
38,1603,3.5
341,37857,5.0
544,4492,5.0
349,5630,3.5
437,6331,4.0
130,3268,1.0
56,9018,5.0
227,71211,2.0
232,500,4.0
185,2759,3.5
645,1127,4.0
46,6957,3.5
399,1193,4.0
539,1257,5.0
5,5385,3.0
539,1394,5.0
438,349,4.0
232,3753,4.0
469,296,4.0
575,1249,3.0
223,527,4.0
481,147,3.0
538,788,3.0
186,257,4.0
191,25,5.0
196,2243,4.0
163,63113,2.0
438,7714,4.0
386,87232,5.0
349,4980,4.0
176,969,2.0
588,616,3.5
223,1394,3.0
555,47,4.5
228,2571,4.0
281,6874,4.0
64,1136,5.0
589,67508,4.0
130,4056,3.5
620,117,4.0
227,51540,3.5
437,8873,4.0
57,2028,4.0
163,46578,3.0
211,237,4.0
591,4367,3.0
585,1037,4.0
610,10,3.5
135,2712,3.0
6,3753,3.5
712,2987,3.0
677,1982,3.5
135,531,5.0
24,300,3.0
526,7258,1.5
438,1,4.0
232,1445,2.0
202,1910,3.0
236,1090,4.0
523,168,3.0
232,1028,5.0
693,56949,3.5
663,3152,3.5
466,531,2.0
544,1,5.0
349,27706,3.5
291,3444,3.5
455,2791,3.0
653,35836,3.5
270,56757,4.0
247,2322,3.0
428,355,2.0
176,8636,3.0
513,1270,3.0
546,1964,4.0
293,300,4.0
312,15,5.0
423,10,5.0
281,2565,4.0
438,3980,4.0
242,4027,5.0
513,69306,3.0
495,778,3.0
580,1027,4.0
703,1704,4.0
708,4018,3.5
696,1198,5.0
73,788,4.0
49,903,4.0
163,1206,2.5
81,2916,3.5
674,922,4.0
58,4306,4.0
90,1517,3.0
456,45720,4.0
428,255,1.0
104,692,2.0
328,2028,5.0
5,3724,3.0
655,112552,4.0
438,4234,3.0
600,2968,4.0
234,2622,4.0
526,7502,4.5
508,1918,3.0
702,2398,4.0
614,252,5.0
373,1247,4.0
38,7649,4.0
678,5299,4.0
426,318,3.0
264,8914,5.0
495,3133,3.0
457,3105,4.0
143,1674,3.0
349,1682,4.5
546,1284,5.0
388,1517,2.0
278,1371,4.0
697,1923,4.0
698,1136,5.0
163,1965,2.5
168,2076,5.0
392,552,4.0
202,2640,3.0
598,94466,3.0
494,595,4.5
285,4553,5.0
438,2571,5.0
263,54001,0.5
349,4002,3.0
506,1805,5.0
653,26776,3.5
404,10,4.5
671,90866,2.0
396,62,5.0
503,85342,3.5
106,1590,3.0
163,87306,3.0
495,4975,3.0
535,25,2.5
644,4022,3.0
350,34072,3.5
497,3408,3.5
683,1148,4.5
586,5902,5.0
355,3089,4.5
167,129937,3.0
143,36397,2.5
677,80139,4.0
649,4306,4.0
468,1188,3.0
431,3101,4.0
518,1992,4.5
262,494,2.0
711,1,5.0
72,2797,4.0
697,1917,1.0
557,849,2.5
43,91500,5.0
366,1884,3.5
647,7458,4.5
24,8970,3.0
57,2006,1.5
355,1124,3.0
576,1246,4.0
308,910,4.0
437,6218,4.0
232,2506,5.0
455,3480,5.0
247,1332,4.0
377,3408,4.5
143,520,3.5
349,3093,3.0
535,3911,4.0
603,33794,4.5
82,2642,3.0
438,2012,4.0
452,6,4.0
30,1210,5.0
247,2023,3.0
169,89,5.0
535,4246,4.0
342,5989,4.0
102,750,4.5
711,923,4.5
308,2877,3.0
583,3261,4.0
185,5051,3.0
438,8336,3.0
38,3614,3.0
539,2321,4.0
421,1265,3.0
583,778,4.5
163,83349,3.0
678,5420,4.0
643,1722,2.0
591,711,2.0
355,4857,4.0
318,589,3.0
610,6377,3.5
386,1201,3.0
349,4190,4.0
646,218,3.0
270,4034,3.0
222,1275,2.5
583,1732,4.5
143,68073,4.0
583,2617,3.0
41,1193,4.0
30,3210,5.0
237,3114,3.0
213,1233,3.0
673,318,5.0
349,1209,3.5
695,2140,4.0
438,3206,4.0
450,5445,4.0
673,296,4.5
702,3469,1.0
76,117881,4.0
21,6867,4.0
526,98961,4.5
161,2759,3.0
434,595,4.0
506,4701,3.0
9,247,3.0
638,2571,4.5
185,2318,3.0
293,367,2.0
671,1219,3.0
151,474,5.0
57,2288,3.5
693,8961,3.0
577,364,5.0
175,1440,4.0
471,1238,5.0
425,58,4.0
495,2018,1.5
438,1804,3.0
346,904,4.5
183,367,3.0
118,51540,4.0
495,2394,3.5
526,66203,1.5
295,1392,4.0
330,87520,4.5
707,2539,3.0
168,2580,4.0
457,2409,4.0
191,1120,4.0
242,923,4.5
418,728,5.0
664,377,4.0
349,7647,3.5
200,586,3.0
119,62,1.0
185,3184,2.5
78,2959,4.0
173,1876,4.0
694,6333,4.5
479,53996,2.5
377,33004,4.0
46,412,4.0
143,31807,3.0
475,6711,4.0
468,1230,4.0
542,8012,4.5
438,1672,4.0
231,4816,3.5
216,7147,3.5
48,1125,3.0
349,7753,3.5
6,89492,4.0
570,1,4.0
165,2355,3.0
613,3155,5.0
366,5237,4.0
163,4085,4.5
522,1566,3.0
555,110,4.5
506,4941,4.0
438,51575,3.5
186,880,2.0
534,46723,1.5
200,1732,4.5
531,511,2.0
697,7004,3.0
475,2085,2.5
667,5679,4.5
437,724,3.0
185,4621,1.5
526,71464,3.5
671,134170,2.5
366,733,4.0
692,161,3.0
102,3175,2.0
5,2947,3.0
57,54995,4.0
188,1217,5.0
399,1732,4.0
360,2706,4.0
189,1210,3.0
438,26240,3.5
233,73,2.0
583,4054,3.0
28,2706,2.0
349,6116,1.5
570,745,5.0
31,7147,4.5
438,1661,4.0
98,26464,3.0
104,1499,1.0
37,480,3.0
474,2858,3.0
269,661,2.0
685,2160,5.0
80,708,1.0
201,3744,2.0
151,267,4.0
195,68954,3.5
438,3901,3.0
695,1625,4.5
506,1953,5.0
422,2724,1.0
141,2881,2.0
373,1917,4.0
495,3671,4.5
55,4226,4.5
455,2716,5.0
540,1391,1.0
176,798,2.0
671,5853,4.0
513,6815,4.0
89,435,3.0
655,1617,4.0
9,2541,3.0
85,34,4.0
678,306,5.0
464,153,1.0
314,589,4.0
180,3772,1.0
176,4022,1.0
486,56715,4.0
438,3955,3.0
479,6373,3.5
349,1243,4.0
438,8399,3.0
150,43,3.0
529,4011,4.5
583,3262,3.5
159,5878,3.0
163,61323,4.0
62,1071,5.0
450,4310,4.0
236,1704,4.5
695,47,4.0
631,356,4.5
362,316,1.0
48,2717,3.0
230,227,3.0
342,1210,3.5
118,4963,3.0
455,1320,5.0
580,3,4.0
74,4369,2.0
5,2973,3.0
349,920,2.0
697,541,2.0
8,2000,3.0
655,60069,3.5
188,8957,3.0
363,1721,5.0
693,53972,3.5
511,2692,5.0
262,1876,3.0
188,3629,4.0
506,2403,4.0
362,420,3.0
495,4098,5.0
707,216,2.0
476,835,1.0
438,8722,2.0
699,377,3.0
591,1014,1.0
210,1215,4.0
92,6502,3.5
433,348,5.0
245,260,5.0
259,861,5.0
185,858,3.0
203,1594,2.0
348,6283,5.0
37,1639,4.0
438,3481,5.0
698,2014,1.0
113,1976,4.0
638,2001,2.5
44,72378,2.0
31,48161,3.0
537,151,1.0
349,5293,3.5
619,2959,4.5
49,1198,4.0
685,1337,3.0
360,215,5.0
644,2628,2.0
100,1,5.0
589,71542,3.0
438,1527,5.0
185,33162,2.0
329,3156,5.0
36,339,3.0
90,471,2.5
400,62999,5.0
118,260,4.5
90,736,2.5
92,8132,5.0
586,1392,4.0
215,1258,4.0
455,1488,5.0
455,2144,5.0
494,1210,5.0
90,1193,4.0
185,273,2.5
131,1342,3.5
399,2712,4.0
295,1394,5.0
321,56367,4.0
437,3081,4.0
506,2816,2.0
653,1276,3.0
349,33781,3.5
461,440,3.0
508,260,5.0
571,648,3.0
539,2529,5.0
57,6548,2.0
143,8640,3.0
398,2193,3.0
674,973,4.0
418,720,4.0
453,3565,3.5
238,73015,4.0
478,1193,4.5
238,339,4.0
557,1405,3.0
598,68954,3.0
264,82461,4.0
195,4995,3.0
580,1207,5.0
76,4308,3.0
285,1025,4.0
623,34,4.5
227,5418,4.0
302,2905,4.0
524,2762,4.0
89,551,4.0
572,1230,4.5
683,337,3.0
693,79592,2.5
438,7061,4.5
38,3827,4.0
482,527,5.0
716,55,3.0
11,3971,2.0
5,3104,4.0
439,2325,1.0
6,1658,5.0
143,48856,3.0
438,2664,5.0
364,4039,2.0
319,48780,5.0
232,1374,5.0
259,1101,3.0
270,62792,4.0
